# This file is generated on 06-Dec-2021 at 11:37:42 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 2, 7.5000e+01, 1.2456e+02, 5.0000e-04
1, 2, 7.5000e+01, 1.1302e+02, 1.0000e-03
1, 2, 7.5000e+01, 9.0792e+01, 3.0000e-03
1, 2, 7.5000e+01, 7.9807e+01, 5.0000e-03
1, 2, 7.5000e+01, 6.5175e+01, 1.0000e-02
1, 2, 7.5000e+01, 5.5796e+01, 1.6000e-02
1, 2, 7.5000e+01, 4.6136e+01, 2.7000e-02
1, 2, 7.5000e+01, 3.7658e+01, 4.5000e-02
1, 2, 7.5000e+01, 2.9859e+01, 7.7000e-02
1, 2, 7.5000e+01, 2.3379e+01, 1.3000e-01
1, 2, 7.5000e+01, 1.8393e+01, 2.1000e-01
1, 2, 7.5000e+01, 1.4010e+01, 3.5000e-01
1, 2, 7.5000e+01, 1.0318e+01, 6.0000e-01
1, 2, 7.5000e+01, 7.8301e+00, 9.5000e-01
1, 2, 7.5000e+01, 5.4117e+00, 1.7000e+00
1, 2, 7.5000e+01, 3.6930e+00, 3.0000e+00
1, 2, 7.5000e+01, 2.5351e+00, 5.1000e+00
1, 2, 7.5000e+01, 1.7657e+00, 8.3000e+00
1, 2, 7.5000e+01, 1.3289e+00, 1.2000e+01
1, 2, 7.5000e+01, 9.2091e-01, 1.9000e+01
1, 2, 7.5000e+01, 6.3079e-01, 3.0000e+01
1, 2, 7.5000e+01, 4.9353e-01, 4.0000e+01
1, 2, 7.5000e+01, 4.0646e-01, 5.0000e+01
1, 2, 7.5000e+01, 3.4601e-01, 6.0000e+01
1, 2, 7.5000e+01, 3.0145e-01, 7.0000e+01
1, 2, 7.5000e+01, 2.6718e-01, 8.0000e+01
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 2, 7.5000e+01, 1.2456e+02, 5.0000e-04
1, 2, 7.5000e+01, 1.1302e+02, 1.0000e-03
1, 2, 7.5000e+01, 9.0792e+01, 3.0000e-03
1, 2, 7.5000e+01, 7.9807e+01, 5.0000e-03
1, 2, 7.5000e+01, 6.5175e+01, 1.0000e-02
1, 2, 7.5000e+01, 5.5796e+01, 1.6000e-02
1, 2, 7.5000e+01, 4.6136e+01, 2.7000e-02
1, 2, 7.5000e+01, 3.7658e+01, 4.5000e-02
1, 2, 7.5000e+01, 2.9859e+01, 7.7000e-02
1, 2, 7.5000e+01, 2.3379e+01, 1.3000e-01
1, 2, 7.5000e+01, 1.8393e+01, 2.1000e-01
1, 2, 7.5000e+01, 1.4010e+01, 3.5000e-01
1, 2, 7.5000e+01, 1.0318e+01, 6.0000e-01
1, 2, 7.5000e+01, 7.8301e+00, 9.5000e-01
1, 2, 7.5000e+01, 5.4117e+00, 1.7000e+00
1, 2, 7.5000e+01, 3.6930e+00, 3.0000e+00
1, 2, 7.5000e+01, 2.5351e+00, 5.1000e+00
1, 2, 7.5000e+01, 1.7657e+00, 8.3000e+00
1, 2, 7.5000e+01, 1.3289e+00, 1.2000e+01
1, 2, 7.5000e+01, 9.2091e-01, 1.9000e+01
1, 2, 7.5000e+01, 6.3079e-01, 3.0000e+01
1, 2, 7.5000e+01, 4.9353e-01, 4.0000e+01
1, 2, 7.5000e+01, 4.0646e-01, 5.0000e+01
1, 2, 7.5000e+01, 3.4601e-01, 6.0000e+01
1, 2, 7.5000e+01, 3.0145e-01, 7.0000e+01
1, 2, 7.5000e+01, 2.6718e-01, 8.0000e+01
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 2, 7.5000e+01, 1.2456e+02, 5.0000e-04
1, 2, 7.5000e+01, 1.1302e+02, 1.0000e-03
1, 2, 7.5000e+01, 9.0792e+01, 3.0000e-03
1, 2, 7.5000e+01, 7.9807e+01, 5.0000e-03
1, 2, 7.5000e+01, 6.5175e+01, 1.0000e-02
1, 2, 7.5000e+01, 5.5796e+01, 1.6000e-02
1, 2, 7.5000e+01, 4.6136e+01, 2.7000e-02
1, 2, 7.5000e+01, 3.7658e+01, 4.5000e-02
1, 2, 7.5000e+01, 2.9859e+01, 7.7000e-02
1, 2, 7.5000e+01, 2.3379e+01, 1.3000e-01
1, 2, 7.5000e+01, 1.8393e+01, 2.1000e-01
1, 2, 7.5000e+01, 1.4010e+01, 3.5000e-01
1, 2, 7.5000e+01, 1.0318e+01, 6.0000e-01
1, 2, 7.5000e+01, 7.8301e+00, 9.5000e-01
1, 2, 7.5000e+01, 5.4117e+00, 1.7000e+00
1, 2, 7.5000e+01, 3.6930e+00, 3.0000e+00
1, 2, 7.5000e+01, 2.5351e+00, 5.1000e+00
1, 2, 7.5000e+01, 1.7657e+00, 8.3000e+00
1, 2, 7.5000e+01, 1.3289e+00, 1.2000e+01
1, 2, 7.5000e+01, 9.2091e-01, 1.9000e+01
1, 2, 7.5000e+01, 6.3079e-01, 3.0000e+01
1, 2, 7.5000e+01, 4.9353e-01, 4.0000e+01
1, 2, 7.5000e+01, 4.0646e-01, 5.0000e+01
1, 2, 7.5000e+01, 3.4601e-01, 6.0000e+01
1, 2, 7.5000e+01, 3.0145e-01, 7.0000e+01
1, 2, 7.5000e+01, 2.6718e-01, 8.0000e+01
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 2, 7.5000e+01, 1.2456e+02, 5.0000e-04
1, 2, 7.5000e+01, 1.1302e+02, 1.0000e-03
1, 2, 7.5000e+01, 9.0792e+01, 3.0000e-03
1, 2, 7.5000e+01, 7.9807e+01, 5.0000e-03
1, 2, 7.5000e+01, 6.5175e+01, 1.0000e-02
1, 2, 7.5000e+01, 5.5796e+01, 1.6000e-02
1, 2, 7.5000e+01, 4.6136e+01, 2.7000e-02
1, 2, 7.5000e+01, 3.7658e+01, 4.5000e-02
1, 2, 7.5000e+01, 2.9859e+01, 7.7000e-02
1, 2, 7.5000e+01, 2.3379e+01, 1.3000e-01
1, 2, 7.5000e+01, 1.8393e+01, 2.1000e-01
1, 2, 7.5000e+01, 1.4010e+01, 3.5000e-01
1, 2, 7.5000e+01, 1.0318e+01, 6.0000e-01
1, 2, 7.5000e+01, 7.8301e+00, 9.5000e-01
1, 2, 7.5000e+01, 5.4117e+00, 1.7000e+00
1, 2, 7.5000e+01, 3.6930e+00, 3.0000e+00
1, 2, 7.5000e+01, 2.5351e+00, 5.1000e+00
1, 2, 7.5000e+01, 1.7657e+00, 8.3000e+00
1, 2, 7.5000e+01, 1.3289e+00, 1.2000e+01
1, 2, 7.5000e+01, 9.2091e-01, 1.9000e+01
1, 2, 7.5000e+01, 6.3079e-01, 3.0000e+01
1, 2, 7.5000e+01, 4.9353e-01, 4.0000e+01
1, 2, 7.5000e+01, 4.0646e-01, 5.0000e+01
1, 2, 7.5000e+01, 3.4601e-01, 6.0000e+01
1, 2, 7.5000e+01, 3.0145e-01, 7.0000e+01
1, 2, 7.5000e+01, 2.6718e-01, 8.0000e+01
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 2, 7.5000e+01, 1.2456e+02, 5.0000e-04
1, 2, 7.5000e+01, 1.1302e+02, 1.0000e-03
1, 2, 7.5000e+01, 9.0792e+01, 3.0000e-03
1, 2, 7.5000e+01, 7.9807e+01, 5.0000e-03
1, 2, 7.5000e+01, 6.5175e+01, 1.0000e-02
1, 2, 7.5000e+01, 5.5796e+01, 1.6000e-02
1, 2, 7.5000e+01, 4.6136e+01, 2.7000e-02
1, 2, 7.5000e+01, 3.7658e+01, 4.5000e-02
1, 2, 7.5000e+01, 2.9859e+01, 7.7000e-02
1, 2, 7.5000e+01, 2.3379e+01, 1.3000e-01
1, 2, 7.5000e+01, 1.8393e+01, 2.1000e-01
1, 2, 7.5000e+01, 1.4010e+01, 3.5000e-01
1, 2, 7.5000e+01, 1.0318e+01, 6.0000e-01
1, 2, 7.5000e+01, 7.8301e+00, 9.5000e-01
1, 2, 7.5000e+01, 5.4117e+00, 1.7000e+00
1, 2, 7.5000e+01, 3.6930e+00, 3.0000e+00
1, 2, 7.5000e+01, 2.5351e+00, 5.1000e+00
1, 2, 7.5000e+01, 1.7657e+00, 8.3000e+00
1, 2, 7.5000e+01, 1.3289e+00, 1.2000e+01
1, 2, 7.5000e+01, 9.2091e-01, 1.9000e+01
1, 2, 7.5000e+01, 6.3079e-01, 3.0000e+01
1, 2, 7.5000e+01, 4.9353e-01, 4.0000e+01
1, 2, 7.5000e+01, 4.0646e-01, 5.0000e+01
1, 2, 7.5000e+01, 3.4601e-01, 6.0000e+01
1, 2, 7.5000e+01, 3.0145e-01, 7.0000e+01
1, 2, 7.5000e+01, 2.6718e-01, 8.0000e+01
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 2, 7.5000e+01, 1.2456e+02, 5.0000e-04
1, 2, 7.5000e+01, 1.1302e+02, 1.0000e-03
1, 2, 7.5000e+01, 9.0792e+01, 3.0000e-03
1, 2, 7.5000e+01, 7.9807e+01, 5.0000e-03
1, 2, 7.5000e+01, 6.5175e+01, 1.0000e-02
1, 2, 7.5000e+01, 5.5796e+01, 1.6000e-02
1, 2, 7.5000e+01, 4.6136e+01, 2.7000e-02
1, 2, 7.5000e+01, 3.7658e+01, 4.5000e-02
1, 2, 7.5000e+01, 2.9859e+01, 7.7000e-02
1, 2, 7.5000e+01, 2.3379e+01, 1.3000e-01
1, 2, 7.5000e+01, 1.8393e+01, 2.1000e-01
1, 2, 7.5000e+01, 1.4010e+01, 3.5000e-01
1, 2, 7.5000e+01, 1.0318e+01, 6.0000e-01
1, 2, 7.5000e+01, 7.8301e+00, 9.5000e-01
1, 2, 7.5000e+01, 5.4117e+00, 1.7000e+00
1, 2, 7.5000e+01, 3.6930e+00, 3.0000e+00
1, 2, 7.5000e+01, 2.5351e+00, 5.1000e+00
1, 2, 7.5000e+01, 1.7657e+00, 8.3000e+00
1, 2, 7.5000e+01, 1.3289e+00, 1.2000e+01
1, 2, 7.5000e+01, 9.2091e-01, 1.9000e+01
1, 2, 7.5000e+01, 6.3079e-01, 3.0000e+01
1, 2, 7.5000e+01, 4.9353e-01, 4.0000e+01
1, 2, 7.5000e+01, 4.0646e-01, 5.0000e+01
1, 2, 7.5000e+01, 3.4601e-01, 6.0000e+01
1, 2, 7.5000e+01, 3.0145e-01, 7.0000e+01
1, 2, 7.5000e+01, 2.6718e-01, 8.0000e+01
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 2, 7.5000e+01, 1.2456e+02, 5.0000e-04
1, 2, 7.5000e+01, 1.1302e+02, 1.0000e-03
1, 2, 7.5000e+01, 9.0792e+01, 3.0000e-03
1, 2, 7.5000e+01, 7.9807e+01, 5.0000e-03
1, 2, 7.5000e+01, 6.5175e+01, 1.0000e-02
1, 2, 7.5000e+01, 5.5796e+01, 1.6000e-02
1, 2, 7.5000e+01, 4.6136e+01, 2.7000e-02
1, 2, 7.5000e+01, 3.7658e+01, 4.5000e-02
1, 2, 7.5000e+01, 2.9859e+01, 7.7000e-02
1, 2, 7.5000e+01, 2.3379e+01, 1.3000e-01
1, 2, 7.5000e+01, 1.8393e+01, 2.1000e-01
1, 2, 7.5000e+01, 1.4010e+01, 3.5000e-01
1, 2, 7.5000e+01, 1.0318e+01, 6.0000e-01
1, 2, 7.5000e+01, 7.8301e+00, 9.5000e-01
1, 2, 7.5000e+01, 5.4117e+00, 1.7000e+00
1, 2, 7.5000e+01, 3.6930e+00, 3.0000e+00
1, 2, 7.5000e+01, 2.5351e+00, 5.1000e+00
1, 2, 7.5000e+01, 1.7657e+00, 8.3000e+00
1, 2, 7.5000e+01, 1.3289e+00, 1.2000e+01
1, 2, 7.5000e+01, 9.2091e-01, 1.9000e+01
1, 2, 7.5000e+01, 6.3079e-01, 3.0000e+01
1, 2, 7.5000e+01, 4.9353e-01, 4.0000e+01
1, 2, 7.5000e+01, 4.0646e-01, 5.0000e+01
1, 2, 7.5000e+01, 3.4601e-01, 6.0000e+01
1, 2, 7.5000e+01, 3.0145e-01, 7.0000e+01
1, 2, 7.5000e+01, 2.6718e-01, 8.0000e+01
1, 2, 7.5000e+01, 2.1783e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
1, 3, 7.5000e+01, 4.0270e-01, 5.0000e+01
1, 3, 7.5000e+01, 3.4279e-01, 6.0000e+01
1, 3, 7.5000e+01, 2.9863e-01, 7.0000e+01
1, 3, 7.5000e+01, 2.6467e-01, 8.0000e+01
1, 3, 7.5000e+01, 2.1577e-01, 9.9990e+01
1, 3, 7.5000e+01, 1.2383e+02, 5.0000e-04
1, 3, 7.5000e+01, 1.1234e+02, 1.0000e-03
1, 3, 7.5000e+01, 9.0216e+01, 3.0000e-03
1, 3, 7.5000e+01, 7.9289e+01, 5.0000e-03
1, 3, 7.5000e+01, 6.4739e+01, 1.0000e-02
1, 3, 7.5000e+01, 5.5415e+01, 1.6000e-02
1, 3, 7.5000e+01, 4.5813e+01, 2.7000e-02
1, 3, 7.5000e+01, 3.7389e+01, 4.5000e-02
1, 3, 7.5000e+01, 2.9640e+01, 7.7000e-02
1, 3, 7.5000e+01, 2.3205e+01, 1.3000e-01
1, 3, 7.5000e+01, 1.8253e+01, 2.1000e-01
1, 3, 7.5000e+01, 1.3901e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.0236e+01, 6.0000e-01
1, 3, 7.5000e+01, 7.7670e+00, 9.5000e-01
1, 3, 7.5000e+01, 5.3671e+00, 1.7000e+00
1, 3, 7.5000e+01, 3.6620e+00, 3.0000e+00
1, 3, 7.5000e+01, 2.5133e+00, 5.1000e+00
1, 3, 7.5000e+01, 1.7503e+00, 8.3000e+00
1, 3, 7.5000e+01, 1.3172e+00, 1.2000e+01
1, 3, 7.5000e+01, 9.1265e-01, 1.9000e+01
1, 3, 7.5000e+01, 6.2505e-01, 3.0000e+01
1, 3, 7.5000e+01, 4.8900e-01, 4.0000e+01
