# This file is generated on 06-Dec-2021 at 11:45:48 and contains for each site, each satellite, frequency:
# att_rain_cdf_val = cdf value of attenuation due to rain (dB); att_rain_cdf_prob = cdf probability of attenuation due to rain (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to rain results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_rain_cdf_val (dB), att_rain_cdf_prob (%)
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
1, 3, 3.7500e+01, 8.2170e-01, 1.9000e+01
1, 3, 3.7500e+01, 5.6185e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.3911e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.6133e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.0738e-01, 6.0000e+01
1, 3, 3.7500e+01, 2.6763e-01, 7.0000e+01
1, 3, 3.7500e+01, 2.3709e-01, 8.0000e+01
1, 3, 3.7500e+01, 2.1284e-01, 9.0000e+01
1, 3, 3.7500e+01, 1.9313e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1572e+02, 5.0000e-04
1, 3, 3.7500e+01, 1.0472e+02, 1.0000e-03
1, 3, 3.7500e+01, 8.3772e+01, 3.0000e-03
1, 3, 3.7500e+01, 7.3492e+01, 5.0000e-03
1, 3, 3.7500e+01, 5.9859e+01, 1.0000e-02
1, 3, 3.7500e+01, 5.1153e+01, 1.6000e-02
1, 3, 3.7500e+01, 4.2212e+01, 2.7000e-02
1, 3, 3.7500e+01, 3.4388e+01, 4.5000e-02
1, 3, 3.7500e+01, 2.7210e+01, 7.7000e-02
1, 3, 3.7500e+01, 2.1263e+01, 1.3000e-01
1, 3, 3.7500e+01, 1.6697e+01, 2.1000e-01
1, 3, 3.7500e+01, 1.2694e+01, 3.5000e-01
1, 3, 3.7500e+01, 9.3292e+00, 6.0000e-01
1, 3, 3.7500e+01, 7.0672e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.8735e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.3185e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.2734e+00, 5.1000e+00
1, 3, 3.7500e+01, 1.5805e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.1879e+00, 1.2000e+01
