# This file is generated on 06-Dec-2021 at 11:45:48 and contains for each site, each satellite, frequency:
# att_cld_cdf_val = cdf value of attenuation due to clouds (dB); att_cld_cdf_prob = cdf probability of attenuation due to clouds (%).
# All parameters are computed by: ITU-R P.840-4 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_cld_cdf_val (dB), att_cld_cdf_prob (%)
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-04
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 3.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 5.0000e-03
1, 3, 3.7500e+01, 7.4366e+00, 1.0000e-02
1, 3, 3.7500e+01, 7.4366e+00, 1.6000e-02
1, 3, 3.7500e+01, 7.4366e+00, 2.7000e-02
1, 3, 3.7500e+01, 7.4366e+00, 4.5000e-02
1, 3, 3.7500e+01, 7.4366e+00, 7.7000e-02
1, 3, 3.7500e+01, 7.2180e+00, 1.3000e-01
1, 3, 3.7500e+01, 6.8148e+00, 2.1000e-01
1, 3, 3.7500e+01, 6.3030e+00, 3.5000e-01
1, 3, 3.7500e+01, 5.6698e+00, 6.0000e-01
1, 3, 3.7500e+01, 5.1727e+00, 9.5000e-01
1, 3, 3.7500e+01, 4.4115e+00, 1.7000e+00
1, 3, 3.7500e+01, 3.6933e+00, 3.0000e+00
1, 3, 3.7500e+01, 2.9248e+00, 5.1000e+00
1, 3, 3.7500e+01, 2.2008e+00, 8.3000e+00
1, 3, 3.7500e+01, 1.6504e+00, 1.2000e+01
1, 3, 3.7500e+01, 9.6143e-01, 1.9000e+01
1, 3, 3.7500e+01, 3.6328e-01, 3.0000e+01
1, 3, 3.7500e+01, 1.7448e-01, 4.0000e+01
1, 3, 3.7500e+01, 2.8027e-02, 5.0000e+01
1, 3, 3.7500e+01, 3.1881e-04, 6.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 3, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 4, 3.7500e+01, 5.6276e+00, 5.0000e-04
1, 4, 3.7500e+01, 5.6276e+00, 1.0000e-03
1, 4, 3.7500e+01, 5.6276e+00, 3.0000e-03
1, 4, 3.7500e+01, 5.6276e+00, 5.0000e-03
1, 4, 3.7500e+01, 5.6276e+00, 1.0000e-02
1, 4, 3.7500e+01, 5.6276e+00, 1.6000e-02
1, 4, 3.7500e+01, 5.6276e+00, 2.7000e-02
1, 4, 3.7500e+01, 5.6276e+00, 4.5000e-02
1, 4, 3.7500e+01, 5.6276e+00, 7.7000e-02
1, 4, 3.7500e+01, 5.4621e+00, 1.3000e-01
1, 4, 3.7500e+01, 5.1570e+00, 2.1000e-01
1, 4, 3.7500e+01, 4.7697e+00, 3.5000e-01
1, 4, 3.7500e+01, 4.2906e+00, 6.0000e-01
1, 4, 3.7500e+01, 3.9143e+00, 9.5000e-01
1, 4, 3.7500e+01, 3.3384e+00, 1.7000e+00
1, 4, 3.7500e+01, 2.7948e+00, 3.0000e+00
1, 4, 3.7500e+01, 2.2133e+00, 5.1000e+00
1, 4, 3.7500e+01, 1.6654e+00, 8.3000e+00
1, 4, 3.7500e+01, 1.2489e+00, 1.2000e+01
1, 4, 3.7500e+01, 7.2755e-01, 1.9000e+01
1, 4, 3.7500e+01, 2.7491e-01, 3.0000e+01
1, 4, 3.7500e+01, 1.3203e-01, 4.0000e+01
1, 4, 3.7500e+01, 2.1209e-02, 5.0000e+01
1, 4, 3.7500e+01, 2.4125e-04, 6.0000e+01
1, 4, 3.7500e+01, 0.0000e+00, 7.0000e+01
1, 4, 3.7500e+01, 0.0000e+00, 8.0000e+01
1, 4, 3.7500e+01, 0.0000e+00, 9.0000e+01
1, 4, 3.7500e+01, 0.0000e+00, 9.9990e+01
1, 4, 3.7500e+01, 5.6276e+00, 5.0000e-04
1, 4, 3.7500e+01, 5.6276e+00, 1.0000e-03
1, 4, 3.7500e+01, 5.6276e+00, 3.0000e-03
1, 4, 3.7500e+01, 5.6276e+00, 5.0000e-03
1, 4, 3.7500e+01, 5.6276e+00, 1.0000e-02
1, 4, 3.7500e+01, 5.6276e+00, 1.6000e-02
1, 4, 3.7500e+01, 5.6276e+00, 2.7000e-02
1, 4, 3.7500e+01, 5.6276e+00, 4.5000e-02
1, 4, 3.7500e+01, 5.6276e+00, 7.7000e-02
1, 4, 3.7500e+01, 5.4621e+00, 1.3000e-01
