# This file is generated on 06-Dec-2021 at 11:47:10 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 2, 3.7500e+01, 3.6363e-01, 7.7000e-02
1, 2, 3.7500e+01, 3.3043e-01, 1.3000e-01
1, 2, 3.7500e+01, 3.0157e-01, 2.1000e-01
1, 2, 3.7500e+01, 2.7216e-01, 3.5000e-01
1, 2, 3.7500e+01, 2.4231e-01, 6.0000e-01
1, 2, 3.7500e+01, 2.1757e-01, 9.5000e-01
1, 2, 3.7500e+01, 1.8684e-01, 1.7000e+00
1, 2, 3.7500e+01, 1.5711e-01, 3.0000e+00
1, 2, 3.7500e+01, 1.2923e-01, 5.1000e+00
1, 2, 3.7500e+01, 1.0326e-01, 8.3000e+00
1, 2, 3.7500e+01, 8.3200e-02, 1.2000e+01
1, 2, 3.7500e+01, 5.7543e-02, 1.9000e+01
1, 2, 3.7500e+01, 3.1125e-02, 3.0000e+01
1, 2, 3.7500e+01, 8.3241e-01, 5.0000e-04
1, 2, 3.7500e+01, 7.4657e-01, 1.0000e-03
1, 2, 3.7500e+01, 6.2676e-01, 3.0000e-03
1, 2, 3.7500e+01, 5.7715e-01, 5.0000e-03
1, 2, 3.7500e+01, 5.1533e-01, 1.0000e-02
1, 2, 3.7500e+01, 4.7670e-01, 1.6000e-02
1, 2, 3.7500e+01, 4.3649e-01, 2.7000e-02
1, 2, 3.7500e+01, 3.9979e-01, 4.5000e-02
1, 2, 3.7500e+01, 3.6363e-01, 7.7000e-02
1, 2, 3.7500e+01, 3.3043e-01, 1.3000e-01
1, 2, 3.7500e+01, 3.0157e-01, 2.1000e-01
1, 2, 3.7500e+01, 2.7216e-01, 3.5000e-01
1, 2, 3.7500e+01, 2.4231e-01, 6.0000e-01
1, 2, 3.7500e+01, 2.1757e-01, 9.5000e-01
1, 2, 3.7500e+01, 1.8684e-01, 1.7000e+00
1, 2, 3.7500e+01, 1.5711e-01, 3.0000e+00
1, 2, 3.7500e+01, 1.2923e-01, 5.1000e+00
1, 2, 3.7500e+01, 1.0326e-01, 8.3000e+00
1, 2, 3.7500e+01, 8.3200e-02, 1.2000e+01
1, 2, 3.7500e+01, 5.7543e-02, 1.9000e+01
1, 2, 3.7500e+01, 3.1125e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
1, 3, 3.7500e+01, 1.2237e-01, 5.1000e+00
1, 3, 3.7500e+01, 9.7773e-02, 8.3000e+00
1, 3, 3.7500e+01, 7.8782e-02, 1.2000e+01
1, 3, 3.7500e+01, 5.4487e-02, 1.9000e+01
1, 3, 3.7500e+01, 2.9472e-02, 3.0000e+01
1, 3, 3.7500e+01, 7.8821e-01, 5.0000e-04
1, 3, 3.7500e+01, 7.0693e-01, 1.0000e-03
1, 3, 3.7500e+01, 5.9348e-01, 3.0000e-03
1, 3, 3.7500e+01, 5.4650e-01, 5.0000e-03
1, 3, 3.7500e+01, 4.8797e-01, 1.0000e-02
1, 3, 3.7500e+01, 4.5139e-01, 1.6000e-02
1, 3, 3.7500e+01, 4.1331e-01, 2.7000e-02
1, 3, 3.7500e+01, 3.7857e-01, 4.5000e-02
1, 3, 3.7500e+01, 3.4432e-01, 7.7000e-02
1, 3, 3.7500e+01, 3.1289e-01, 1.3000e-01
1, 3, 3.7500e+01, 2.8556e-01, 2.1000e-01
1, 3, 3.7500e+01, 2.5771e-01, 3.5000e-01
1, 3, 3.7500e+01, 2.2944e-01, 6.0000e-01
1, 3, 3.7500e+01, 2.0602e-01, 9.5000e-01
1, 3, 3.7500e+01, 1.7692e-01, 1.7000e+00
1, 3, 3.7500e+01, 1.4877e-01, 3.0000e+00
